"longitude","latitude","housingMedianAge","totalRooms","totalBedrooms","population","households","medianIncome","medianHouseValue"
-121.83,39.23,25,3819,702,1983,658,2.4464,72500
-121.74,39.15,20,2302,412,1205,399,2.8,71200
-121.91,39.14,45,845,155,343,136,2.125,62000
-121.67,38.85,46,645,131,410,122,1.7417,110400
-121.62,38.96,36,1826,329,1068,318,1.9797,118800
-121.7,39.07,26,2668,510,1437,505,3.3125,1e+05
-121.47,38.95,34,2129,350,969,314,2.7039,106300
-121.58,38.81,25,778,135,340,155,1.7857,258300
-122.12,40.14,34,1950,407,1029,376,2.5197,82300
-122.17,40.2,28,1782,334,873,311,3.3594,79100
-121.78,40.12,14,388,108,35,17,6.1359,106300
-122.42,40.32,16,1978,375,961,333,2.6827,83900
-122.34,40.32,12,3848,689,2008,683,2.6352,92200
-122.57,39.9,15,3873,810,1697,627,2.4555,55600
-122.2,40.26,15,2102,358,957,371,3.1908,137900
-122.35,40.25,10,1621,318,866,283,3.5,104300
-122.26,40.19,35,2467,469,1194,444,2.0425,63700
-122.24,40.19,29,1912,336,859,325,3.7,70500
-122.24,40.18,39,2191,493,1307,499,1.6483,60800
-122.25,40.17,47,1554,308,846,301,1.8077,54100
-122.22,40.18,13,3719,803,1754,764,2.3517,88900
-122.21,40.2,19,3404,731,1421,683,2.6149,84400
-122.19,40.2,30,2750,476,1296,464,3.5305,73600
-122.21,40.18,30,744,156,410,165,2.1898,63200
-122.25,40.17,19,3182,630,1741,642,1.9727,64900
-122.24,40.16,19,2500,509,1293,494,2.035,55100
-122.23,40.15,14,2297,573,1637,551,1.787,51600
-122.17,40.11,24,1631,340,1042,333,1.7708,59000
-122.18,40.02,30,1952,397,961,333,2.25,68200
-122.14,40.07,31,2053,465,1193,447,1.4923,44400
-122.06,40.02,32,1435,277,690,254,2.3043,68400
-122,39.94,27,852,176,464,148,1.7125,58200
-122.17,39.92,16,1566,306,652,287,1.9038,60800
-122.14,39.97,27,1079,222,625,197,3.1319,62700
-122.23,39.86,21,1730,350,982,322,1.8375,79800
-122.19,39.92,20,2563,658,1363,611,1.023,54200
-122.18,39.93,35,1387,272,610,237,2.1759,59500
-122.19,39.91,39,2467,529,1433,502,1.8571,53500
-122.68,41.15,32,817,206,224,89,3.631,90400
-122.81,40.93,16,2050,471,588,195,2.7083,88900
-122.93,40.78,20,3758,798,1685,757,2.3667,91200
-122.89,40.76,14,712,131,270,90,2.3958,102100
-123.35,40.99,23,141,59,47,23,1.125,66000
-123.53,40.88,20,2680,599,918,345,2.2115,75000
-123.28,40.77,25,767,206,301,121,1.625,79200
-123.18,40.58,18,1451,278,695,254,1.7262,73700
-123.22,40.54,27,1573,361,847,330,1.9034,49600
-123.12,40.54,23,1091,217,539,201,1.8696,61500
-123.22,40.16,27,1848,449,396,150,2.8472,41300
-119.12,36.54,30,2747,515,1368,453,2.9828,85200
-118.86,36.41,20,2749,575,1195,491,3.0391,139700
-118.94,36.32,10,2271,398,986,358,4.0703,147100
-119.26,36.61,33,560,90,310,113,2.5417,118800
-119.28,36.54,33,1470,330,1222,301,1.8163,57400
-119.29,36.55,21,2467,520,1721,515,2.5521,65600
-119.37,36.47,26,337,69,277,73,2.3438,1e+05
-119.48,36.44,22,1389,290,1185,271,2.0857,49200
-119.48,36.5,32,3451,625,1968,574,2.9554,110300
-119.4,36.55,19,3000,628,2202,590,2.5141,67400
-119.39,36.55,30,1669,314,837,325,3.3869,80400
-119.38,36.56,14,3965,804,1945,733,2.6906,95300
-119.38,36.55,31,2342,439,1411,465,3.017,72000
-119.38,36.53,38,1281,297,1423,293,1.9602,51400
-119.39,36.54,34,1590,422,1272,407,1.8068,59000
-119.4,36.53,28,2201,429,1524,412,2.75,65000
-119.26,36.5,35,1689,371,1475,329,2.5719,74300
-119.1,36.43,24,1039,190,643,193,2.6711,71300
-119.1,36.42,26,1775,416,1217,383,1.8801,57600
-119.09,36.42,15,1517,361,1275,343,1.5875,55800
-119.1,36.4,31,1533,361,1518,386,1.5608,51700
-119.1,36.4,23,1885,363,1056,338,3.2159,92800
-119.18,36.4,39,1730,310,899,309,2.6648,129200
-119.21,36.39,31,1465,303,1013,297,2.0363,53500
-119.21,36.38,18,2158,413,1461,395,2.0216,58000
-119.45,36.35,22,1824,333,1076,282,2.3365,69600
-119.29,36.34,10,1832,455,1664,429,2.0227,53300
-119.31,36.34,14,2985,607,2250,607,2.1602,65200
-119.37,36.35,20,1132,177,518,178,5.3767,231300
-119.29,36.34,35,1235,369,1246,341,1.474,71000
-119.3,36.34,45,3723,831,2256,770,1.8299,63100
-119.31,36.34,32,1893,453,1744,425,1.4729,54100
-119.29,36.33,19,792,232,641,222,0.7445,112500
-119.27,36.34,7,3433,626,1793,626,3.5296,83700
-119.24,36.33,9,3289,621,1866,631,3.1599,95000
-119.19,36.34,33,2199,403,1245,394,2.73,96900
-119.09,36.35,21,3146,595,1580,513,2.7857,92700
-119.11,36.29,18,1666,294,859,301,2.6065,93800
-119.12,36.29,29,1638,323,942,322,2.1731,66200
-119.14,36.29,36,788,181,405,180,1.47,61900
-119.2,36.3,19,1427,311,1026,293,2.625,57000
-119.21,36.3,23,951,235,806,222,1.7734,41400
-119.21,36.3,18,1433,265,1092,276,1.9135,49400
-119.22,36.31,17,2079,459,2022,462,1.5464,54100
-119.25,36.27,23,1494,275,678,235,2.6875,69100
-119.2,36.28,22,2295,508,1654,478,1.684,65900
-119.29,36.32,35,1898,481,1123,433,1.1419,62900
-119.29,36.32,33,2107,451,1364,442,2.2024,67200
-119.25,36.32,32,1821,345,812,299,2.75,72200
-119.26,36.3,18,3578,720,1540,640,2.425,84600
-119.3,36.32,23,3521,615,1712,636,3.3875,92500
-119.31,36.32,23,2945,592,1419,532,2.5733,88800
-119.29,36.31,14,2382,377,1278,386,5.1896,101900
-119.3,36.31,16,2234,357,1150,361,4.2778,97300
-119.33,36.32,20,2025,328,1039,346,3.5313,82800
-119.32,36.32,35,2316,387,849,378,4.3816,88600
-119.33,36.32,23,3137,628,1446,548,2.5,85500
-119.32,36.32,29,2409,436,1142,440,3.6895,87700
-119.32,36.3,15,2864,571,1480,475,2.9698,93400
-119.34,36.31,14,1635,422,870,399,2.7,88900
-119.34,36.3,13,2394,458,1177,389,2.6875,74400
-119.38,36.3,14,1932,330,997,291,3.6875,93200
-119.33,36.28,16,2624,527,1077,520,2.125,104200
-119.32,36.3,14,1680,343,931,350,2.7336,89200
-119.36,36.22,10,2445,526,1262,476,1.9355,68300
-119.36,36.21,18,1082,202,793,213,2.4032,60000
-119.35,36.22,32,1290,304,852,309,1.4429,54600
-119.34,36.23,12,4965,872,2191,804,3.5611,90200
-119.34,36.22,38,2708,460,1260,455,3.0905,78200
-119.33,36.22,29,1735,323,805,293,3.5039,89900
-119.32,36.21,29,1220,232,619,246,3.3125,78300
-119.25,36.23,24,2015,355,1031,351,3.4306,139200
-119.29,36.12,24,1248,226,641,200,2.4722,129200
-119.12,36.19,21,2645,464,1245,407,2.9145,114200
-119.08,36.22,28,1606,320,1158,317,3.0324,55600
-119.08,36.21,20,1911,389,1241,348,2.5156,59300
-119.09,36.22,34,1715,290,780,297,3.4306,74300
-119.09,36.21,43,1335,280,943,288,1.9861,47700
-119.1,36.21,38,727,173,559,176,2.4653,49500
-119.11,36.21,10,1972,455,1469,442,1.5407,58400
-118.74,36.23,22,1033,232,442,136,2.6447,137500
-118.54,36.12,11,4103,882,356,171,2.1029,99100
-118.86,35.9,38,298,55,161,47,4.125,71300
-118.73,36.01,14,3263,651,1910,594,2.8603,128900
-119.08,36.2,30,1677,358,1159,365,2.4554,61200
-119.34,36.21,22,3065,726,2165,738,1.4792,54400
-119.34,36.2,12,1632,378,1303,315,2.0333,54400
-119.33,36.19,27,418,163,332,141,1.0714,63800
-119.31,36.2,23,1837,332,1064,335,3.1453,74500
-119.32,36.2,25,1427,246,772,221,2.2262,64500
-119.32,36.19,11,3136,620,2013,583,3.335,69700
-119.35,36.2,31,1783,382,1266,358,2.2264,50800
-119.35,36.2,29,1938,404,1487,414,1.7462,51100
-119.36,36.2,33,1955,398,1412,397,2.25,51500
-119.37,36.19,24,1306,266,889,276,2.4922,66100
-119.35,36.19,6,958,226,734,230,1.0349,67800
-119.45,36.16,27,2119,373,1268,345,2.8152,106900
-119.35,36.16,21,2751,602,1496,489,2.3882,49200
-119.27,36.05,29,1016,174,481,140,2.2917,112500
-119.19,36.14,41,759,140,408,129,3.9,85900
-119.06,36.15,25,2402,478,1527,461,2.3194,52900
-119.14,36.06,32,1838,441,1628,425,1.6452,41500
-119.08,36.02,26,1748,346,891,303,1.9439,62100
-119.08,36.09,25,1880,339,1003,315,2.7298,103400
-119.04,36.09,15,2288,401,1238,429,3.0278,77400
-119.06,36.08,19,2554,443,1301,419,4.1856,72100
-119.07,36.08,5,2693,508,1785,491,3,71000
-119.06,36.07,20,2683,553,1497,548,1.7031,64600
-119.05,36.06,23,2344,407,1184,406,3.1625,70600
-119.02,36.09,15,2234,415,1254,420,3.0234,88600
-119.01,36.08,31,1620,366,1154,348,1.8857,55500
-119.03,36.08,19,2736,549,1432,503,2.6944,67700
-119.03,36.08,19,2471,431,1040,426,3.25,80600
-119.01,36.07,44,2450,575,1330,508,1.6103,50900
-118.93,36.1,19,2988,681,1654,576,2.3792,90000
-118.97,36.06,26,1289,262,1100,244,1.975,51400
-118.99,36.07,21,983,165,672,169,2.975,63900
-119,36.07,20,1042,183,509,175,2.9815,73000
-119.03,36.06,36,1925,443,1405,422,2.162,51900
-119.02,36.06,41,2279,538,1908,511,1.3952,43100
-119.28,35.99,20,2911,597,1746,588,1.7372,51000
-119.12,35.85,37,736,166,564,138,2.4167,58300
-119.27,35.89,18,1855,424,1839,392,1.7572,53300
-119.27,35.87,12,972,269,1134,286,1.63,49500
-119.04,35.96,18,1187,308,1343,277,1.875,51700
-120.4,37.98,19,2010,433,910,390,2.6696,121200
-120.37,38.01,30,473,109,242,93,2.5417,123200
-120.38,37.99,36,2864,603,1155,565,2.3571,113400
-120.37,37.98,29,2508,591,1112,550,1.6021,91400
-120.38,37.97,47,1060,219,496,205,2.5781,104800
-120.28,38.07,13,1996,410,618,218,2.9083,104600
-120.39,38.03,20,1551,309,647,228,2.6094,139100
-120.41,38.03,14,2061,465,859,462,2.1289,115300
-120.31,38.02,11,2366,398,1046,387,3.8203,139700
-120.28,38.03,13,2095,391,860,331,3.6838,145700
-120.3,37.99,23,1908,383,984,374,2.517,153500
-120.25,38.04,22,4173,763,1086,444,2.5562,136200
-120.25,38.03,21,4924,966,1175,454,2.9457,116500
-120.22,38.05,14,3803,689,1129,477,2.7188,137000
-120.19,38.07,43,102,19,44,13,0.4999,162500
-120.19,38.03,17,8651,1579,2071,757,3.1076,115800
-120.26,37.99,12,2726,517,1351,474,3.5,107100
-120.23,37.98,14,1954,368,917,316,3.1523,93300
-120.23,37.96,52,1230,262,609,243,2.0057,68200
-120.25,37.93,13,493,76,196,68,3.375,134100
-120.13,37.93,5,111,26,58,25,1.675,112500
-120.35,37.98,4,1658,301,676,278,3.5714,149500
-120.3,37.97,17,3243,619,1408,566,2.474,120100
-120.35,37.86,25,287,57,118,50,2.3056,162500
-120.2,37.8,30,1189,255,446,165,3.4838,112500
-119.57,37.94,17,346,130,51,20,3.4861,137500
-120.47,37.96,25,2505,529,1145,483,2.006,103000
-120.42,37.95,19,2787,578,1208,532,2.4922,98700
-120.4,37.92,22,1022,194,517,198,3.625,99400
-120.35,37.95,13,2104,407,960,401,2.4,177000
-119.31,34.7,19,961,218,479,138,3.3438,156300
-119.06,34.62,10,416,110,436,70,2.2222,262500
-118.8,34.41,45,1610,406,1148,347,2.7,120400
-118.93,34.36,33,1775,309,1071,296,4.6607,187900
-118.93,34.4,17,3275,599,2422,637,3.7092,190500
-118.92,34.4,23,1290,283,1060,279,3.3152,198000
-118.9,34.41,35,4431,739,2304,720,4.2599,209100
-118.91,34.4,30,2861,613,2065,586,3.2024,176100
-118.9,34.4,16,2614,575,1163,524,1.5781,134400
-119.05,34.4,50,1236,282,1079,257,2.6991,181300
-119.1,34.31,21,2424,527,1379,484,2.6786,184000
-119.06,34.36,52,1239,320,934,298,1.8618,183300
-119.06,34.35,34,2426,646,2116,631,2.0682,158300
-119.11,34.33,14,4026,769,1825,671,3.5541,191800
-119.23,34.44,34,3193,664,1434,627,2.4777,260300
-119.26,34.46,30,3826,691,1656,657,4.0074,434700
-119.23,34.46,34,9280,1765,4514,1693,3.2026,227600
-119.19,34.46,39,2056,381,939,371,6.6257,427600
-119.23,34.42,16,630,117,343,100,5.75,325000
-119.27,34.45,15,1659,274,679,253,5,357900
-119.31,34.41,22,2612,494,1361,439,4.1319,245000
-119.31,34.38,23,282,69,130,57,2.4375,225000
-119.29,34.37,41,1408,311,793,264,2.5441,161200
-119.29,34.45,26,2849,535,1383,532,2.6893,230800
-119.28,34.42,23,4763,828,2198,771,4.8105,313000
-119.3,34.42,18,5591,1042,2860,1026,3.5822,219900
-119.17,34.29,18,3932,724,1896,680,5.2953,279400
-119.15,34.3,21,2475,502,1269,505,2.98,259200
-119.22,34.34,29,3128,672,1815,648,2.9821,175700
-119.14,34.29,17,2754,577,1349,533,3.1618,154200
-119.14,34.28,31,790,241,1095,222,2.25,75000
-119.18,34.27,6,2307,386,910,364,5.215,279500
-119.17,34.27,18,8010,1539,3982,1483,4.0905,236500
-119.17,34.26,10,3654,541,1638,551,6.1885,267300
-119.21,34.26,10,3150,781,1582,653,4.2448,157300
-119.2,34.27,8,4942,1173,3012,1033,3.445,203400
-119.2,34.26,13,3009,588,1439,607,4.1845,199500
-119.19,34.26,16,5018,853,2524,830,5.1752,218000
-119.21,34.26,26,2406,411,1313,391,4.9079,234100
-119.2,34.25,18,3208,643,1973,614,3.8162,235000
-119.2,34.28,22,2362,601,1127,499,3.4006,219400
-119.22,34.27,30,1937,295,695,313,5.0679,234300
-119.21,34.31,22,7548,1038,2855,1008,6.729,409300
-119.21,34.28,27,2219,312,937,315,5.7601,281100
-119.25,34.28,36,1530,341,703,317,3.5819,231900
-119.26,34.28,41,2822,564,1288,541,3.0799,254100
-119.24,34.28,41,1280,240,608,252,4.4038,229100
-119.26,34.28,41,1835,311,683,308,4.8977,358200
-119.27,34.29,32,2274,406,982,393,5.3254,385200
-119.29,34.29,33,3854,982,1835,894,3.5294,323900
-119.3,34.29,26,3665,932,2775,870,1.9286,160500
-119.29,34.28,38,2387,748,1537,741,2.3147,192500
-119.29,34.26,32,3295,764,1344,600,3.6007,395500
-119.27,34.28,50,1710,412,915,380,3.1757,206300
-119.27,34.27,52,1577,343,836,335,3.5893,206600
-119.28,34.27,43,403,77,156,85,4.6667,384600
-119.28,34.27,44,706,176,399,149,3.0089,166700
-119.23,34.27,29,3298,804,1509,711,3.8125,244500
-119.25,34.27,35,2532,407,1338,422,4.7727,219000
-119.26,34.27,36,1972,382,1029,411,3.7337,209000
-119.26,34.27,40,2528,572,1318,549,3.6413,212700
-119.25,34.21,12,15201,2418,7132,2251,5.6756,301800
-119.18,34.24,17,629,221,514,186,3.2847,112500
-119.18,34.23,16,4609,1220,2147,1007,3.375,218800
-119.19,34.23,17,3889,748,2415,739,4.5,234300
-119.18,34.22,15,4615,1008,2549,973,3.9063,198700
-119.17,34.22,29,4188,816,2783,790,4.1949,197100
-119.17,34.2,36,2028,523,2751,496,3.015,149300
-119.17,34.2,40,1083,319,1843,349,2.3077,106900
-119.18,34.21,29,4039,680,1677,644,4.3897,257600
-119.19,34.21,27,1887,487,1339,428,2.9185,224500
-119.18,34.21,46,2062,484,1522,469,3.087,213900
-119.18,34.2,21,494,127,489,106,2.6964,170800
-119.18,34.19,5,384,131,410,149,1.5625,87500
-119.19,34.19,35,2599,552,2726,543,3.2212,180500
-119.19,34.18,32,3366,677,2857,669,4.6186,181100
-119.18,34.19,36,4519,1081,4818,1061,2.8561,179100
-119.18,34.18,31,2636,638,2695,614,3.2196,175800
-119.17,34.18,38,3221,783,2792,736,2.9118,172400
-119.17,34.17,21,2361,464,1146,396,3.6597,195100
-119.19,34.17,35,4276,767,3295,708,4.2583,187300
-119.18,34.16,30,2053,368,1496,391,3.6546,186200
-119.19,34.17,27,2183,364,1458,388,4.4567,191100
-119.19,34.16,34,2610,466,1543,433,3.9722,189000
-119.19,34.16,35,2733,510,1814,511,4.4187,183400
-119.21,34.18,13,6103,1319,2986,1212,3.9718,215200
-119.19,34.15,31,4175,1004,3310,954,3.1989,185400
-119.2,34.15,27,2076,681,1904,647,1.4773,160800
-119.21,34.12,15,5778,1285,1722,829,4.3427,305800
-119.18,34.16,12,460,101,405,103,5.2783,167400
-119.18,34.16,27,1832,415,1480,414,3.9643,186000
-119.18,34.15,22,4769,1366,5534,1318,2.4167,192000
-119.15,34.17,22,1612,334,1431,335,4.8125,194400
-119.14,34.17,16,1593,353,836,357,2.726,67500
-119.11,34.17,37,470,105,522,83,2.0368,243800
-119.17,34.19,28,1444,508,2145,437,1.6964,175000
-119.16,34.12,17,224,70,147,71,3.6167,280000
-119.16,34.17,17,7982,1603,6437,1596,4.1279,223900
-119.15,34.17,23,2239,537,784,497,1.6038,194300
-119.17,34.25,15,1329,282,1001,284,3.65,189300
-119.16,34.23,26,5444,1293,3700,1158,2.7556,213200
-119.12,34.23,35,2028,554,2252,521,2.4643,182000
-119.06,34.24,21,7436,984,2982,988,7.6775,391200
-119.02,34.26,40,1498,292,707,249,3.7974,228700
-119.03,34.25,25,3344,502,1483,496,6.196,340600
-119.05,34.24,24,4341,646,1929,703,5.4298,279600
-118.99,34.23,9,10618,1617,4830,1606,6.6246,284200
-118.96,34.23,14,15207,2924,6301,2829,3.9699,217000
-119.03,34.23,16,5323,795,2493,779,5.6762,271300
-119.03,34.23,21,3284,487,1832,521,5.2773,250800
-119.03,34.22,24,3421,656,2220,645,4.7831,214200
-119.04,34.22,18,3117,583,2079,545,4.6458,222800
-119,34.19,5,3634,718,1317,743,4.2917,227900
-119.05,34.19,39,143,36,113,33,2.8942,275000
-119.03,34.21,11,4528,729,2398,684,5.3044,319000
-118.97,34.18,18,7338,1020,3419,1058,7.0242,293100
-118.96,34.19,16,1807,346,587,296,1.9811,162500
-118.95,34.18,25,2237,331,1121,365,6.0994,254900
-118.92,34.18,17,2400,352,1067,323,6.3522,259300
-118.9,34.18,20,1288,179,539,181,5.8652,302600
-118.85,34.17,42,564,96,220,81,4.5625,318800
-118.84,34.16,18,6075,1056,2571,1018,5.22,399400
-118.84,34.15,17,3785,494,1527,507,8.4443,358500
-118.83,34.15,16,3380,731,1227,641,4.2857,233200
-118.85,34.14,16,4109,543,1409,560,8.1064,423400
-118.94,34.18,25,3502,508,1713,508,5.5181,242100
-118.93,34.2,17,2619,606,1655,557,3.886,281300
-118.92,34.19,16,3631,974,2585,923,3.0691,130400
-118.9,34.2,16,6510,817,2304,778,7.9943,452100
-118.91,34.22,15,5644,757,2659,783,6.7559,312000
-118.89,34.22,20,3878,665,1651,591,5.5402,264600
-118.86,34.22,26,1775,295,1004,323,5.5845,251700
-118.85,34.21,25,1328,209,691,228,4.9234,241400
-118.86,34.21,26,3354,659,2020,648,4.1576,211800
-118.88,34.22,22,3654,517,1565,518,6.2748,274800
-118.87,34.2,26,1924,245,775,244,7.001,286800
-118.88,34.19,26,2296,275,842,263,7.7889,309900
-118.86,34.19,26,3135,480,1474,458,6.1949,243500
-118.87,34.18,21,5661,1369,3188,1308,3.4676,212800
-118.85,34.18,11,5873,1455,3089,1365,3.5504,173800
-118.84,34.17,16,3449,820,1877,816,3.2176,187500
-118.86,34.19,29,1326,185,586,187,6.5474,422900
-118.85,34.19,27,2287,320,967,321,6.5162,349400
-118.75,34.18,4,16704,2704,6187,2207,6.6122,357600
-118.74,34.25,25,1815,281,960,284,5.4243,214700
-118.74,34.26,22,4337,673,2347,636,5.4091,222400
-118.7,34.24,28,2405,462,1011,378,4.504,204300
-118.81,34.25,4,9147,1827,3950,1661,5.716,320800
-118.8,34.27,12,3330,600,1577,584,4.6985,264100
-118.77,34.24,6,16222,2309,6700,2080,6.4963,308100
-118.78,34.26,24,4072,582,1834,565,6.0487,254500
-118.9,34.3,13,5591,1013,3188,971,5.5925,208600
-118.89,34.29,28,1545,371,1334,318,3.4375,194100
-118.9,34.26,5,25187,3521,11956,3478,6.9712,321300
-118.78,34.27,20,2743,685,1798,613,3.6761,170900
-118.77,34.27,10,1658,310,1053,333,4.7574,209900
-118.77,34.28,6,4685,965,2180,909,4.5458,208200
-118.77,34.28,27,1416,251,1024,268,5.1074,185200
-118.77,34.28,26,2873,480,1915,475,5.3681,187700
-118.75,34.29,17,5512,765,2734,814,6.6073,258100
-118.75,34.28,22,3844,537,1665,492,6.2059,239900
-118.75,34.28,27,1452,251,928,259,4.6908,186600
-118.75,34.27,25,3371,502,1717,506,6.1253,225000
-118.71,34.27,26,990,223,719,232,3.163,179400
-118.77,34.26,26,3038,468,1825,468,5.6385,196900
-118.75,34.26,24,2234,373,1325,383,5.4604,193400
-118.73,34.27,25,3409,493,1699,484,5.653,225800
-118.72,34.28,17,2654,478,1392,451,5.4459,223900
-118.72,34.28,18,2229,371,1283,379,5.5955,217700
-118.67,34.28,21,4059,598,2133,634,5.6949,235300
-118.68,34.28,17,6488,1102,3199,1070,5.0962,238000
-118.67,34.3,5,6123,825,2440,736,7.9013,393000
-118.68,34.28,5,6150,1265,3188,1266,4.7034,223000
-118.65,34.27,23,1724,265,934,306,6.0783,229200
-118.71,34.29,21,2751,493,1432,483,5.2067,221200
-118.7,34.28,27,3536,646,1837,580,4.4964,238300
-118.7,34.29,25,1678,252,862,268,6.1834,229800
-118.71,34.3,23,1983,280,978,287,6.3199,236700
-118.7,34.3,27,1527,220,756,226,6.1825,227000
-118.68,34.33,45,121,25,67,27,2.9821,325000
-118.73,34.29,11,5451,736,2526,752,7.355,343900
-118.72,34.29,22,3266,529,1595,494,6.0368,248000
-121.52,38.59,35,6418,1545,3814,1496,1.6647,69100
-121.51,38.58,42,1822,636,1372,560,1.2542,76000
-121.54,38.59,29,2242,493,1481,478,2.0781,74800
-121.54,38.59,40,2120,504,1304,464,2.0368,67800
-121.52,38.58,24,938,275,508,253,1.642,32500
-121.52,38.57,43,2360,471,1041,452,2.89,86200
-121.54,38.54,36,1672,302,969,337,3.0536,73100
-121.55,38.51,22,2403,431,1088,421,3.9,146900
-121.55,38.55,10,6227,1164,2909,1077,4.106,115900
-121.8,38.55,11,5121,899,2258,901,4.7168,223200
-121.78,38.55,12,10509,2186,5633,2138,2.9605,204300
-121.7,38.6,16,2372,588,1400,583,2.8922,153600
-121.74,38.56,18,3960,1151,2248,1144,1.7257,179100
-121.73,38.55,34,1717,393,1224,387,2.7917,130800
-121.73,38.54,18,974,317,521,317,1.0633,137500
-121.76,38.55,23,8800,1857,6330,1832,2.065,219400
-121.77,38.68,43,2559,598,1820,591,2.1927,107900
-121.76,38.68,38,674,178,701,189,1.3942,69400
-121.8,38.69,8,3544,691,2118,678,3.7477,122200
-121.79,38.69,23,1755,321,1061,313,2.8864,103100
-121.78,38.69,31,2547,535,1579,509,2.6774,95800
-121.8,38.68,11,3851,892,1847,747,3.4331,120600
-121.79,38.68,24,3794,848,2225,864,2.8068,95300
-121.8,38.67,11,3251,623,1700,615,3.1875,172000
-121.78,38.68,43,3766,847,1855,817,2.3468,119400
-121.8,38.67,10,2086,380,1073,378,4.5526,154400
-121.79,38.67,30,2602,401,981,405,4.7222,167200
-121.77,38.67,45,2438,462,1415,510,2.8351,107200
-121.75,38.67,9,12139,2640,6837,2358,3.125,132500
-121.71,38.72,32,710,155,550,154,2.8882,151400
-121.7,38.65,22,1360,282,808,229,2.4167,225000
-121.76,38.66,17,5320,984,2866,928,4.1997,133400
-121.96,38.54,6,1485,318,894,308,3.2222,139600
-121.9,38.72,38,575,107,259,109,3.75,187500
-122,38.83,26,272,49,194,52,3.4187,98400
-121.81,38.84,37,352,65,238,67,2.8542,275000
-121.77,38.76,32,1950,385,1145,363,2.8365,87900
-122.16,38.9,33,1221,236,488,199,3.7574,92700
-122.04,38.68,26,1113,222,689,234,3.0486,83600
-122.03,38.69,23,1796,380,939,330,2.7955,96300
-121.6,39.15,19,1396,336,940,309,1.5208,70300
-121.59,39.15,5,1922,489,938,439,2.0474,61300
-121.59,39.15,48,1783,399,938,374,1.6652,58900
-121.59,39.14,41,1492,350,804,353,1.684,71300
-121.58,39.15,34,1376,376,702,317,1.4946,55500
-121.58,39.14,52,662,160,520,149,0.8928,55000
-121.56,39.16,12,3349,642,2029,619,2.9647,88800
-121.58,39.16,33,1897,378,888,385,2.1111,68700
-121.56,39.16,35,2157,441,1009,409,1.5827,63000
-121.57,39.16,18,1632,367,769,330,3.1029,71700
-121.57,39.13,30,442,103,413,88,1.5694,57900
-121.56,39.13,17,2277,608,1607,562,1.5085,69700
-121.54,39.13,18,4289,1021,2707,939,1.3375,59600
-121.54,39.12,17,4251,899,3265,934,2.3496,65000
-121.58,39.12,26,2796,629,2017,632,1.8355,61200
-121.57,39.1,28,1442,333,832,286,1.8413,62300
-121.59,39.1,24,1107,261,768,205,1.7167,48800
-121.56,39.11,18,2171,480,1527,447,2.3011,57500
-121.56,39.08,26,1377,289,761,267,1.4934,48300
-121.55,39.09,31,1728,365,1167,384,1.4958,53400
-121.53,39.08,15,1810,441,1157,375,2.0469,55100
-121.48,39.05,40,198,41,151,48,4.5625,1e+05
-121.47,39.01,37,1244,247,484,157,2.3661,77500
-121.44,39,20,755,147,457,157,2.4167,67000
-121.52,39.12,37,102,17,29,14,4.125,72000
-121.43,39.18,36,1124,184,504,171,2.1667,93800
-121.48,39.1,19,2043,421,1018,390,2.5952,92400
-121.32,39.29,11,2640,505,1257,445,3.5673,112000
-121.56,39.27,28,2332,395,1041,344,3.7125,116800
